route	dt	hour	minute	travelDistance	trafficCongestion	travelDuration	travelDurationTraffic 
work-to-home	2015-03-11	04	50	39.994	None	1881	1909
work-to-home	2015-03-11	04	55	39.994	None	1881	1935
work-to-home	2015-03-11	05	00	39.994	None	1881	1937
work-to-home	2015-03-11	05	05	39.994	None	1881	1920
work-to-home	2015-03-11	05	10	39.994	None	1881	1895
work-to-home	2015-03-11	05	15	39.994	None	1881	1892
work-to-home	2015-03-11	05	20	39.994	None	1881	1900
work-to-home	2015-03-11	05	25	39.994	None	1881	1935
work-to-home	2015-03-11	05	30	39.994	None	1881	1903
work-to-home	2015-03-11	05	35	39.994	None	1881	1904
work-to-home	2015-03-11	05	40	39.994	None	1881	1918
work-to-home	2015-03-11	05	45	39.994	None	1881	1903
work-to-home	2015-03-11	05	50	39.994	None	1881	1916
work-to-home	2015-03-11	05	55	39.994	None	1881	1906
work-to-home	2015-03-11	06	00	39.994	None	1881	1915
work-to-home	2015-03-11	06	05	39.994	None	1881	1892
work-to-home	2015-03-11	06	10	39.994	None	1881	1924
work-to-home	2015-03-11	06	15	39.994	None	1881	1915
work-to-home	2015-03-11	06	20	39.994	None	1881	1984
work-to-home	2015-03-11	06	25	39.994	None	1881	1981
work-to-home	2015-03-11	06	30	39.994	None	1881	2021
work-to-home	2015-03-11	06	35	39.994	Mild	1881	2168
work-to-home	2015-03-11	06	40	39.994	None	1881	2031
work-to-home	2015-03-11	06	45	39.994	None	1881	2021
work-to-home	2015-03-11	06	50	39.994	Mild	1881	2088
work-to-home	2015-03-11	06	55	39.994	Mild	1881	2097
work-to-home	2015-03-11	07	00	39.994	Mild	1881	2153
work-to-home	2015-03-11	07	05	39.994	Mild	1881	2171
work-to-home	2015-03-11	07	10	39.994	Mild	1881	2180
work-to-home	2015-03-11	07	15	39.994	Mild	1881	2181
work-to-home	2015-03-11	07	20	39.994	Medium	1881	2383
work-to-home	2015-03-11	07	25	39.994	Medium	1881	2555
work-to-home	2015-03-11	07	30	39.994	Medium	1881	2664
work-to-home	2015-03-11	07	35	39.994	Heavy	1881	2826
work-to-home	2015-03-11	07	40	39.994	Heavy	1881	3002
work-to-home	2015-03-11	07	45	39.994	Heavy	1881	3231
work-to-home	2015-03-11	07	50	39.994	Heavy	1881	3130
work-to-home	2015-03-11	07	55	39.994	Heavy	1881	2947
work-to-home	2015-03-11	08	00	39.994	Heavy	1881	3093
work-to-home	2015-03-11	08	05	39.994	Heavy	1881	3184
work-to-home	2015-03-11	08	10	39.994	Medium	1881	2813
work-to-home	2015-03-11	08	15	39.994	Heavy	1881	2959
work-to-home	2015-03-11	08	20	39.994	Medium	1881	2790
work-to-home	2015-03-11	08	25	39.994	Heavy	1881	2990
work-to-home	2015-03-11	08	30	39.994	Heavy	1881	2985
work-to-home	2015-03-11	08	35	39.994	Heavy	1881	2980
work-to-home	2015-03-11	08	40	39.994	Heavy	1881	2979
work-to-home	2015-03-11	08	45	39.994	Heavy	1881	2890
work-to-home	2015-03-11	08	50	39.994	Heavy	1881	2827
work-to-home	2015-03-11	08	55	39.994	Medium	1881	2783
work-to-home	2015-03-11	09	00	39.994	Heavy	1881	2909
work-to-home	2015-03-11	09	05	39.994	Heavy	1881	2834
work-to-home	2015-03-11	09	10	39.994	Medium	1881	2680
work-to-home	2015-03-11	09	15	39.994	Medium	1881	2574
work-to-home	2015-03-11	09	20	39.994	Medium	1881	2436
work-to-home	2015-03-11	09	25	39.994	Medium	1881	2372
work-to-home	2015-03-11	09	30	39.994	Medium	1881	2368
work-to-home	2015-03-11	09	35	39.994	Medium	1881	2357
work-to-home	2015-03-11	09	40	39.994	Medium	1881	2357
work-to-home	2015-03-11	09	45	39.994	Medium	1881	2430
work-to-home	2015-03-11	09	50	39.994	Medium	1881	2497
work-to-home	2015-03-11	09	55	39.994	Medium	1881	2631
work-to-home	2015-03-11	10	00	39.994	Medium	1881	2545
work-to-home	2015-03-11	10	05	39.994	Medium	1881	2492
work-to-home	2015-03-11	10	10	39.994	Medium	1881	2365
work-to-home	2015-03-11	10	15	39.994	Mild	1881	2283
work-to-home	2015-03-11	10	20	39.994	Mild	1881	2319
work-to-home	2015-03-11	10	25	39.994	Medium	1881	2367
work-to-home	2015-03-11	10	30	39.994	Mild	1881	2338
work-to-home	2015-03-11	10	35	39.994	Mild	1881	2297
work-to-home	2015-03-11	10	40	39.994	Mild	1881	2166
work-to-home	2015-03-11	10	45	39.994	Mild	1881	2180
work-to-home	2015-03-11	10	50	39.994	Mild	1881	2192
work-to-home	2015-03-11	10	55	39.994	Mild	1881	2176
work-to-home	2015-03-11	11	00	39.994	Mild	1881	2153
work-to-home	2015-03-11	11	05	39.994	Mild	1881	2188
work-to-home	2015-03-11	11	10	39.994	Mild	1881	2170
work-to-home	2015-03-11	11	15	39.994	Mild	1881	2181
work-to-home	2015-03-11	11	20	39.994	Mild	1881	2192
work-to-home	2015-03-11	11	25	39.994	Mild	1881	2194
work-to-home	2015-03-11	11	30	39.994	Mild	1881	2233
work-to-home	2015-03-11	11	35	39.994	Mild	1881	2198
work-to-home	2015-03-11	11	40	39.994	Mild	1881	2221
work-to-home	2015-03-11	11	45	39.994	Mild	1881	2182
work-to-home	2015-03-11	11	50	39.994	Mild	1881	2218
work-to-home	2015-03-11	11	55	39.994	Mild	1881	2277
work-to-home	2015-03-11	12	00	39.994	Mild	1881	2220
work-to-home	2015-03-11	12	05	39.994	Mild	1881	2172
work-to-home	2015-03-11	12	10	39.994	Mild	1881	2311
work-to-home	2015-03-11	12	15	39.994	Mild	1881	2343
work-to-home	2015-03-11	12	20	39.994	Mild	1881	2345
work-to-home	2015-03-11	12	25	39.994	Medium	1881	2417
work-to-home	2015-03-11	12	30	39.994	Medium	1881	2366
work-to-home	2015-03-11	12	35	39.994	Medium	1881	2400
work-to-home	2015-03-11	12	40	39.994	Medium	1881	2426
work-to-home	2015-03-11	12	45	39.994	Medium	1881	2443
work-to-home	2015-03-11	12	50	39.994	Medium	1881	2517
work-to-home	2015-03-11	12	55	39.994	Medium	1881	2476
work-to-home	2015-03-11	13	00	39.994	Medium	1881	2550
work-to-home	2015-03-11	13	05	39.994	Medium	1881	2550
work-to-home	2015-03-11	13	10	39.994	Medium	1881	2391
work-to-home	2015-03-11	13	15	39.994	Medium	1881	2386
work-to-home	2015-03-11	13	20	39.994	Medium	1881	2440
work-to-home	2015-03-11	13	25	39.994	Medium	1881	2489
work-to-home	2015-03-11	13	30	39.994	Medium	1881	2486
work-to-home	2015-03-11	13	35	39.994	Medium	1881	2525
work-to-home	2015-03-11	13	40	39.994	Medium	1881	2604
work-to-home	2015-03-11	13	45	39.994	Medium	1881	2679
work-to-home	2015-03-11	13	50	39.994	Heavy	1881	2852
work-to-home	2015-03-11	13	55	39.994	Heavy	1881	3103
work-to-home	2015-03-11	14	00	39.994	Heavy	1881	3108
work-to-home	2015-03-11	14	05	39.994	Heavy	1881	3081
work-to-home	2015-03-11	14	10	39.994	Heavy	1881	3323
work-to-home	2015-03-11	14	15	39.994	Heavy	1881	3260
work-to-home	2015-03-11	14	20	39.994	Heavy	1881	3224
work-to-home	2015-03-11	14	25	39.994	Heavy	1881	3499
work-to-home	2015-03-11	14	30	39.994	Heavy	1881	3729
work-to-home	2015-03-11	14	35	39.994	Heavy	1881	3760
work-to-home	2015-03-11	14	40	39.994	Heavy	1881	3667
work-to-home	2015-03-11	14	45	39.994	Heavy	1881	3842
work-to-home	2015-03-11	14	50	39.994	Heavy	1881	3785
work-to-home	2015-03-11	14	55	39.994	Heavy	1881	3687
work-to-home	2015-03-11	15	00	39.994	Heavy	1881	4124
work-to-home	2015-03-11	15	05	39.994	Heavy	1881	4095
work-to-home	2015-03-11	15	10	39.994	Heavy	1881	4314
work-to-home	2015-03-11	15	15	39.994	Heavy	1881	4280
work-to-home	2015-03-11	15	20	39.994	Heavy	1881	4419
work-to-home	2015-03-11	15	25	39.994	Heavy	1881	4550
work-to-home	2015-03-11	15	30	39.994	Heavy	1881	4626
work-to-home	2015-03-11	15	35	39.994	Heavy	1881	4729
work-to-home	2015-03-11	15	40	39.994	Heavy	1881	4873
work-to-home	2015-03-11	15	45	39.994	Heavy	1881	4801
work-to-home	2015-03-11	15	50	39.994	Heavy	1881	4952
work-to-home	2015-03-11	15	55	39.994	Heavy	1881	5275
work-to-home	2015-03-11	16	00	39.994	Heavy	1881	5018
work-to-home	2015-03-11	16	05	39.994	Heavy	1881	5133
work-to-home	2015-03-11	16	10	39.994	Heavy	1881	5437
work-to-home	2015-03-11	16	15	39.994	Heavy	1881	5269
work-to-home	2015-03-11	16	20	39.994	Heavy	1881	5338
work-to-home	2015-03-11	16	25	39.994	Heavy	1881	5545
work-to-home	2015-03-11	16	30	39.994	Heavy	1881	5649
work-to-home	2015-03-11	16	35	39.994	Heavy	1881	5724
work-to-home	2015-03-11	16	40	39.994	Heavy	1881	5435
work-to-home	2015-03-11	16	45	39.994	Heavy	1881	5579
work-to-home	2015-03-11	16	50	39.994	Heavy	1881	5400
work-to-home	2015-03-11	16	55	39.994	Heavy	1881	5518
work-to-home	2015-03-11	17	00	39.994	Heavy	1881	5611
work-to-home	2015-03-11	17	05	39.994	Heavy	1881	5722
work-to-home	2015-03-11	17	10	39.994	Heavy	1881	5503
work-to-home	2015-03-11	17	15	39.994	Heavy	1881	5486
work-to-home	2015-03-11	17	20	39.994	Heavy	1881	5697
work-to-home	2015-03-11	17	25	39.994	Heavy	1881	5607
work-to-home	2015-03-11	17	30	39.994	Heavy	1881	5360
work-to-home	2015-03-11	17	35	39.994	Heavy	1881	5350
work-to-home	2015-03-11	17	40	39.994	Heavy	1881	5684
work-to-home	2015-03-11	17	45	39.994	Heavy	1881	5612
work-to-home	2015-03-11	17	50	39.994	Heavy	1881	5345
work-to-home	2015-03-11	17	55	39.994	Heavy	1881	5399
work-to-home	2015-03-11	18	00	39.994	Heavy	1881	5413
work-to-home	2015-03-11	18	05	39.994	Heavy	1881	5463
work-to-home	2015-03-11	18	10	39.994	Heavy	1881	5359
work-to-home	2015-03-11	18	15	39.994	Heavy	1881	5181
work-to-home	2015-03-11	18	20	39.994	Heavy	1881	5220
work-to-home	2015-03-11	18	25	39.994	Heavy	1881	4992
work-to-home	2015-03-11	18	30	39.994	Heavy	1881	4876
work-to-home	2015-03-11	18	35	39.994	Heavy	1881	4781
work-to-home	2015-03-11	18	40	39.994	Heavy	1881	4821
work-to-home	2015-03-11	18	45	39.994	Heavy	1881	4709
work-to-home	2015-03-11	18	50	39.994	Heavy	1881	4743
work-to-home	2015-03-11	18	55	39.994	Heavy	1881	4490
work-to-home	2015-03-11	19	00	39.994	Heavy	1881	4593
work-to-home	2015-03-11	19	05	39.994	Heavy	1881	4353
work-to-home	2015-03-11	19	10	39.994	Heavy	1881	4270
work-to-home	2015-03-11	19	15	39.994	Heavy	1881	4316
work-to-home	2015-03-11	19	20	39.994	Heavy	1881	4135
work-to-home	2015-03-11	19	25	39.994	Heavy	1881	3775
work-to-home	2015-03-11	19	30	39.994	Heavy	1881	3699
work-to-home	2015-03-11	19	35	39.994	Heavy	1881	3742
work-to-home	2015-03-11	19	40	39.994	Heavy	1881	3808
work-to-home	2015-03-11	19	45	39.994	Heavy	1881	3688
work-to-home	2015-03-11	19	50	39.994	Heavy	1881	3492
work-to-home	2015-03-11	19	55	39.994	Heavy	1881	3330
work-to-home	2015-03-11	20	00	39.994	Heavy	1881	3296
work-to-home	2015-03-11	20	05	39.994	Heavy	1881	3155
work-to-home	2015-03-11	20	10	39.994	Heavy	1881	2925
work-to-home	2015-03-11	20	15	39.994	Medium	1881	2764
work-to-home	2015-03-11	20	20	39.994	Medium	1881	2702
work-to-home	2015-03-11	20	25	39.994	Medium	1881	2638
work-to-home	2015-03-11	20	30	39.994	Medium	1881	2657
work-to-home	2015-03-11	20	35	39.994	Medium	1881	2525
work-to-home	2015-03-11	20	40	39.994	Medium	1881	2480
work-to-home	2015-03-11	20	45	39.994	Medium	1881	2386
work-to-home	2015-03-11	20	50	39.994	Mild	1881	2257
work-to-home	2015-03-11	20	55	39.994	Mild	1881	2272
work-to-home	2015-03-11	21	05	39.994	Mild	1881	2129
work-to-home	2015-03-11	21	10	39.994	Mild	1881	2130
work-to-home	2015-03-11	21	15	39.994	Mild	1881	2111
work-to-home	2015-03-11	21	20	39.994	Mild	1881	2081
work-to-home	2015-03-11	21	25	39.994	Mild	1881	2138
work-to-home	2015-03-11	21	30	39.994	Mild	1881	2162
work-to-home	2015-03-11	21	35	39.994	Mild	1881	2214
work-to-home	2015-03-11	21	40	39.994	Mild	1881	2143
work-to-home	2015-03-11	21	45	39.994	Mild	1881	2122
work-to-home	2015-03-11	21	50	39.994	Mild	1881	2086
work-to-home	2015-03-11	21	55	39.994	None	1881	2038
work-to-home	2015-03-11	22	00	39.994	None	1881	2043
work-to-home	2015-03-11	22	05	39.994	Mild	1881	2097
work-to-home	2015-03-11	22	10	39.994	None	1881	2049
work-to-home	2015-03-11	22	15	39.994	None	1881	2043
work-to-home	2015-03-11	22	20	39.994	Mild	1881	2083
work-to-home	2015-03-11	22	25	39.994	None	1881	2049
work-to-home	2015-03-11	22	30	39.994	None	1881	2046
work-to-home	2015-03-11	22	35	39.994	None	1881	2012
work-to-home	2015-03-11	22	40	39.994	Mild	1881	2086
work-to-home	2015-03-11	22	45	39.994	Mild	1881	2098
work-to-home	2015-03-11	22	50	39.994	None	1881	1998
work-to-home	2015-03-11	22	55	39.994	None	1881	1997
work-to-home	2015-03-11	23	00	39.994	None	1881	2002
work-to-home	2015-03-11	23	05	39.994	None	1881	1967
work-to-home	2015-03-11	23	10	39.994	None	1881	1987
work-to-home	2015-03-11	23	15	39.994	None	1881	2000
work-to-home	2015-03-11	23	20	39.994	None	1881	1994
work-to-home	2015-03-11	23	25	39.994	None	1881	2015
work-to-home	2015-03-11	23	30	39.994	None	1881	2008
work-to-home	2015-03-11	23	35	39.994	Mild	1881	2078
work-to-home	2015-03-11	23	40	39.994	Mild	1881	2078
work-to-home	2015-03-11	23	45	39.994	Mild	1881	2070
work-to-home	2015-03-11	23	50	39.994	None	1881	1923
work-to-home	2015-03-11	23	55	39.994	None	1881	1973
Found 2015-03-10
home-to-work	2015-03-10	00	00	40.674	None	1772	1799
home-to-work	2015-03-10	00	05	40.674	None	1772	1802
home-to-work	2015-03-10	00	10	40.674	None	1772	1867
home-to-work	2015-03-10	00	15	40.674	None	1772	1901
home-to-work	2015-03-10	00	20	40.674	None	1772	1828
home-to-work	2015-03-10	00	25	40.674	None	1772	1811
home-to-work	2015-03-10	00	30	40.674	None	1772	1945
home-to-work	2015-03-10	00	35	40.674	None	1772	1832
home-to-work	2015-03-10	00	40	40.674	None	1772	1841
home-to-work	2015-03-10	00	45	40.674	None	1772	1796
home-to-work	2015-03-10	00	50	40.674	None	1772	1871
home-to-work	2015-03-10	00	55	40.674	None	1772	1872
home-to-work	2015-03-10	01	00	40.674	Mild	1772	1976
home-to-work	2015-03-10	01	05	40.674	None	1772	1933
home-to-work	2015-03-10	01	10	40.674	None	1772	1813
home-to-work	2015-03-10	01	15	40.674	None	1772	1807
home-to-work	2015-03-10	01	20	40.674	None	1772	1801
home-to-work	2015-03-10	01	25	40.674	None	1772	1811
home-to-work	2015-03-10	01	30	40.674	None	1772	1806
home-to-work	2015-03-10	01	35	40.674	None	1772	1798
home-to-work	2015-03-10	01	40	40.674	None	1772	1801
home-to-work	2015-03-10	01	45	40.674	None	1772	1805
home-to-work	2015-03-10	01	50	40.674	None	1772	1804
home-to-work	2015-03-10	01	55	40.674	None	1772	1803
home-to-work	2015-03-10	02	00	40.674	None	1772	1813
home-to-work	2015-03-10	02	05	40.674	None	1772	1798
home-to-work	2015-03-10	02	10	40.674	None	1772	1793
home-to-work	2015-03-10	02	15	40.674	None	1772	1791
home-to-work	2015-03-10	02	20	40.674	None	1772	1803
home-to-work	2015-03-10	02	25	40.674	None	1772	1823
home-to-work	2015-03-10	02	30	40.674	None	1772	1809
home-to-work	2015-03-10	02	35	40.674	None	1772	1810
home-to-work	2015-03-10	02	40	40.674	None	1772	1808
home-to-work	2015-03-10	02	45	40.674	None	1772	1800
home-to-work	2015-03-10	02	50	40.674	None	1772	1801
home-to-work	2015-03-10	02	55	40.674	None	1772	1804
home-to-work	2015-03-10	03	00	40.674	None	1772	1803
home-to-work	2015-03-10	03	05	40.674	None	1772	1809
home-to-work	2015-03-10	03	10	40.674	None	1772	1807
home-to-work	2015-03-10	03	15	40.674	None	1772	1843
home-to-work	2015-03-10	03	20	40.674	None	1772	1845
home-to-work	2015-03-10	03	25	40.674	None	1772	1835
home-to-work	2015-03-10	03	30	40.674	None	1772	1829
home-to-work	2015-03-10	03	35	40.674	None	1772	1807
home-to-work	2015-03-10	03	40	40.674	None	1772	1803
home-to-work	2015-03-10	03	45	40.674	None	1772	1803
home-to-work	2015-03-10	03	50	40.674	None	1772	1809
home-to-work	2015-03-10	03	55	40.674	None	1772	1799
home-to-work	2015-03-10	04	00	40.674	None	1772	1796
home-to-work	2015-03-10	04	05	40.674	None	1772	1830
home-to-work	2015-03-10	04	10	40.674	None	1772	1827
home-to-work	2015-03-10	04	15	40.674	None	1772	1804
home-to-work	2015-03-10	04	20	40.674	None	1772	1812
home-to-work	2015-03-10	04	25	40.674	None	1772	1799
home-to-work	2015-03-10	04	30	40.674	None	1772	1807
home-to-work	2015-03-10	04	35	40.674	None	1772	1804
home-to-work	2015-03-10	04	40	40.674	None	1772	1804
home-to-work	2015-03-10	04	45	40.674	None	1772	1813
home-to-work	2015-03-10	04	50	40.674	None	1772	1799
home-to-work	2015-03-10	04	55	40.674	None	1772	1796
home-to-work	2015-03-10	05	00	40.674	None	1772	1800
home-to-work	2015-03-10	05	05	40.674	None	1772	1798
home-to-work	2015-03-10	05	10	40.674	None	1772	1800
home-to-work	2015-03-10	05	15	40.674	None	1772	1811
home-to-work	2015-03-10	05	20	40.674	None	1772	1847
home-to-work	2015-03-10	05	25	40.674	None	1772	1815
home-to-work	2015-03-10	05	30	40.674	None	1772	1813
home-to-work	2015-03-10	05	35	40.674	None	1772	1819
home-to-work	2015-03-10	05	40	40.674	None	1772	1884
home-to-work	2015-03-10	05	45	40.674	None	1772	1887
home-to-work	2015-03-10	05	50	40.674	None	1772	1899
home-to-work	2015-03-10	05	55	40.674	None	1772	1944
home-to-work	2015-03-10	06	00	40.674	None	1772	1941
home-to-work	2015-03-10	06	05	40.674	Mild	1772	1974
home-to-work	2015-03-10	06	10	40.674	Mild	1772	2133
home-to-work	2015-03-10	06	15	40.674	Medium	1772	2253
home-to-work	2015-03-10	06	20	40.674	Medium	1772	2329
home-to-work	2015-03-10	06	25	40.674	Heavy	1772	2723
home-to-work	2015-03-10	06	30	40.674	Heavy	1772	2741
home-to-work	2015-03-10	06	35	40.674	Heavy	1772	3089
home-to-work	2015-03-10	06	40	40.674	Heavy	1772	3280
home-to-work	2015-03-10	06	45	40.674	Heavy	1772	3362
home-to-work	2015-03-10	06	50	40.674	Heavy	1772	3823
home-to-work	2015-03-10	06	55	40.674	Heavy	1772	3924
home-to-work	2015-03-10	07	00	40.674	Heavy	1772	3926
home-to-work	2015-03-10	07	05	40.674	Heavy	1772	4055
home-to-work	2015-03-10	07	10	40.674	Heavy	1772	4115
home-to-work	2015-03-10	07	15	40.674	Heavy	1772	4108
home-to-work	2015-03-10	07	20	40.674	Heavy	1772	4213
home-to-work	2015-03-10	07	25	40.674	Heavy	1772	4311
home-to-work	2015-03-10	07	30	40.674	Heavy	1772	4399
home-to-work	2015-03-10	07	35	40.674	Heavy	1772	4390
home-to-work	2015-03-10	07	40	40.674	Heavy	1772	4613
home-to-work	2015-03-10	07	45	40.674	Heavy	1772	4241
home-to-work	2015-03-10	07	50	40.674	Heavy	1772	4244
home-to-work	2015-03-10	07	55	40.674	Heavy	1772	4070
home-to-work	2015-03-10	08	00	40.674	Heavy	1772	4145
home-to-work	2015-03-10	08	05	40.674	Heavy	1772	4176
home-to-work	2015-03-10	08	10	40.674	Heavy	1772	4184
home-to-work	2015-03-10	08	15	40.674	Heavy	1772	4149
home-to-work	2015-03-10	08	20	40.674	Heavy	1772	4109
home-to-work	2015-03-10	08	25	40.674	Heavy	1772	4159
home-to-work	2015-03-10	08	30	40.674	Heavy	1772	4190
home-to-work	2015-03-10	08	35	40.674	Heavy	1772	4085
home-to-work	2015-03-10	08	40	40.674	Heavy	1772	4102
home-to-work	2015-03-10	08	45	40.674	Heavy	1772	4128
home-to-work	2015-03-10	08	50	40.674	Heavy	1772	3946
home-to-work	2015-03-10	08	55	40.674	Heavy	1772	3984
home-to-work	2015-03-10	09	00	40.674	Heavy	1772	3998
home-to-work	2015-03-10	09	05	40.674	Heavy	1772	4032
home-to-work	2015-03-10	09	10	40.674	Heavy	1772	4062
home-to-work	2015-03-10	09	15	40.674	Heavy	1772	4010
home-to-work	2015-03-10	09	20	40.674	Heavy	1772	3938
home-to-work	2015-03-10	09	25	40.674	Heavy	1772	3968
home-to-work	2015-03-10	09	30	40.674	Heavy	1772	3912
home-to-work	2015-03-10	09	35	40.674	Heavy	1772	3810
home-to-work	2015-03-10	09	40	40.674	Heavy	1772	3859
home-to-work	2015-03-10	09	45	40.674	Heavy	1772	3869
home-to-work	2015-03-10	09	50	40.674	Heavy	1772	3807
home-to-work	2015-03-10	09	55	40.674	Heavy	1772	3771
home-to-work	2015-03-10	10	00	40.674	Heavy	1772	3712
home-to-work	2015-03-10	10	05	40.674	Heavy	1772	3602
home-to-work	2015-03-10	10	10	40.674	Heavy	1772	3463
home-to-work	2015-03-10	10	15	40.674	Heavy	1772	3427
home-to-work	2015-03-10	10	20	40.674	Heavy	1772	3319
home-to-work	2015-03-10	10	25	40.674	Heavy	1772	3287
home-to-work	2015-03-10	10	30	40.674	Heavy	1772	3262
home-to-work	2015-03-10	10	35	40.674	Heavy	1772	3232
home-to-work	2015-03-10	10	40	40.674	Heavy	1772	3055
home-to-work	2015-03-10	10	45	40.674	Heavy	1772	3129
home-to-work	2015-03-10	10	50	40.674	Heavy	1772	2942
home-to-work	2015-03-10	10	55	40.674	Heavy	1772	2870
home-to-work	2015-03-10	11	00	40.674	Heavy	1772	2869
home-to-work	2015-03-10	11	05	40.674	Heavy	1772	2742
home-to-work	2015-03-10	11	10	40.674	Heavy	1772	2744
home-to-work	2015-03-10	11	15	40.674	Heavy	1772	2751
home-to-work	2015-03-10	11	20	40.674	Heavy	1772	2721
home-to-work	2015-03-10	11	25	40.674	Medium	1772	2656
home-to-work	2015-03-10	11	30	40.674	Heavy	1772	2710
home-to-work	2015-03-10	11	35	40.674	Medium	1772	2553
home-to-work	2015-03-10	11	40	40.674	Medium	1772	2537
home-to-work	2015-03-10	11	45	40.674	Medium	1772	2471
home-to-work	2015-03-10	11	50	40.674	Medium	1772	2512
home-to-work	2015-03-10	11	55	40.674	Medium	1772	2500
home-to-work	2015-03-10	12	00	40.674	Medium	1772	2520
home-to-work	2015-03-10	12	05	40.674	Medium	1772	2445
home-to-work	2015-03-10	12	10	40.674	Medium	1772	2429
home-to-work	2015-03-10	12	15	40.674	Medium	1772	2384
home-to-work	2015-03-10	12	20	40.674	Medium	1772	2448
home-to-work	2015-03-10	12	25	40.674	Medium	1772	2401
home-to-work	2015-03-10	12	30	40.674	Medium	1772	2363
home-to-work	2015-03-10	12	35	40.674	Medium	1772	2455
home-to-work	2015-03-10	12	40	40.674	Medium	1772	2502
home-to-work	2015-03-10	12	45	40.674	Medium	1772	2468
home-to-work	2015-03-10	12	50	40.674	Medium	1772	2458
home-to-work	2015-03-10	12	55	40.674	Medium	1772	2418
home-to-work	2015-03-10	13	00	40.674	Medium	1772	2386
home-to-work	2015-03-10	13	05	40.674	Medium	1772	2427
home-to-work	2015-03-10	13	10	40.674	Medium	1772	2407
home-to-work	2015-03-10	13	15	40.674	Medium	1772	2449
home-to-work	2015-03-10	13	20	40.674	Medium	1772	2384
home-to-work	2015-03-10	13	25	40.674	Medium	1772	2353
home-to-work	2015-03-10	13	30	40.674	Medium	1772	2385
home-to-work	2015-03-10	13	35	40.674	Medium	1772	2394
home-to-work	2015-03-10	13	40	40.674	Medium	1772	2489
home-to-work	2015-03-10	13	45	40.674	Medium	1772	2410
home-to-work	2015-03-10	13	50	40.674	Medium	1772	2382
home-to-work	2015-03-10	13	55	40.674	Medium	1772	2420
home-to-work	2015-03-10	14	00	40.674	Medium	1772	2425
